359BoundingBox(left=147000.0, bottom=200000.0, right=148000.0, top=201000.0)
360BoundingBox(left=147000.0, bottom=199000.0, right=148000.0, top=200000.0)
361BoundingBox(left=148000.0, bottom=218000.0, right=149000.0, top=219000.0)
362BoundingBox(left=148000.0, bottom=217000.0, right=149000.0, top=218000.0)
363BoundingBox(left=148000.0, bottom=216000.0, right=149000.0, top=217000.0)
364BoundingBox(left=148000.0, bottom=215000.0, right=149000.0, top=216000.0)
365BoundingBox(left=148000.0, bottom=214000.0, right=149000.0, top=215000.0)
366BoundingBox(left=148000.0, bottom=213000.0, right=149000.0, top=214000.0)
367BoundingBox(left=148000.0, bottom=212000.0, right=149000.0, top=213000.0)
368BoundingBox(left=148000.0, bottom=211000.0, right=149000.0, top=212000.0)
369BoundingBox(left=148000.0, bottom=210000.0, right=149000.0, top=211000.0)
370BoundingBox(left=148000.0, bottom=209000.0, right=149000.0, top=210000.0)
371BoundingBox(left=148000.0, bottom=208000.0, right=149000.0, top=209000.0)
372BoundingBox(left=148000.0, bottom=207000.0, right=149000.0, top=208000.0)
373BoundingBox(left=148000.0, bottom=206000.0, right=149000.0, top=207000.0)
374BoundingBox(left=148000.0, bottom=205000.0, right=149000.0, top=206000.0)
375BoundingBox(left=148000.0, bottom=204000.0, right=149000.0, top=205000.0)
376BoundingBox(left=148000.0, bottom=203000.0, right=149000.0, top=204000.0)
377BoundingBox(left=148000.0, bottom=202000.0, right=149000.0, top=203000.0)
378BoundingBox(left=148000.0, bottom=201000.0, right=149000.0, top=202000.0)
379BoundingBox(left=148000.0, bottom=200000.0, right=149000.0, top=201000.0)
380BoundingBox(left=148000.0, bottom=199000.0, right=149000.0, top=200000.0)
381BoundingBox(left=149000.0, bottom=218000.0, right=150000.0, top=219000.0)
382BoundingBox(left=149000.0, bottom=217000.0, right=150000.0, top=218000.0)
383BoundingBox(left=149000.0, bottom=216000.0, right=150000.0, top=217000.0)
384BoundingBox(left=149000.0, bottom=215000.0, right=150000.0, top=216000.0)
385BoundingBox(left=149000.0, bottom=214000.0, right=150000.0, top=215000.0)
386BoundingBox(left=149000.0, bottom=213000.0, right=150000.0, top=214000.0)
387BoundingBox(left=149000.0, bottom=212000.0, right=150000.0, top=213000.0)
388BoundingBox(left=149000.0, bottom=211000.0, right=150000.0, top=212000.0)
389BoundingBox(left=149000.0, bottom=210000.0, right=150000.0, top=211000.0)
390BoundingBox(left=149000.0, bottom=209000.0, right=150000.0, top=210000.0)
391BoundingBox(left=149000.0, bottom=208000.0, right=150000.0, top=209000.0)
392BoundingBox(left=149000.0, bottom=207000.0, right=150000.0, top=208000.0)
393BoundingBox(left=149000.0, bottom=206000.0, right=150000.0, top=207000.0)
394BoundingBox(left=149000.0, bottom=205000.0, right=150000.0, top=206000.0)
395BoundingBox(left=149000.0, bottom=204000.0, right=150000.0, top=205000.0)
396BoundingBox(left=149000.0, bottom=203000.0, right=150000.0, top=204000.0)
397BoundingBox(left=149000.0, bottom=202000.0, right=150000.0, top=203000.0)
398BoundingBox(left=149000.0, bottom=201000.0, right=150000.0, top=202000.0)
399BoundingBox(left=149000.0, bottom=200000.0, right=150000.0, top=201000.0)
400BoundingBox(left=149000.0, bottom=199000.0, right=150000.0, top=200000.0)
401BoundingBox(left=150000.0, bottom=218000.0, right=151000.0, top=219000.0)
402BoundingBox(left=150000.0, bottom=217000.0, right=151000.0, top=218000.0)
403BoundingBox(left=150000.0, bottom=216000.0, right=151000.0, top=217000.0)
404BoundingBox(left=150000.0, bottom=215000.0, right=151000.0, top=216000.0)
405BoundingBox(left=150000.0, bottom=214000.0, right=151000.0, top=215000.0)
406BoundingBox(left=150000.0, bottom=213000.0, right=151000.0, top=214000.0)
407BoundingBox(left=150000.0, bottom=212000.0, right=151000.0, top=213000.0)
408BoundingBox(left=150000.0, bottom=211000.0, right=151000.0, top=212000.0)
409BoundingBox(left=150000.0, bottom=210000.0, right=151000.0, top=211000.0)
410BoundingBox(left=150000.0, bottom=209000.0, right=151000.0, top=210000.0)
411BoundingBox(left=150000.0, bottom=208000.0, right=151000.0, top=209000.0)
412BoundingBox(left=150000.0, bottom=207000.0, right=151000.0, top=208000.0)
413BoundingBox(left=150000.0, bottom=206000.0, right=151000.0, top=207000.0)
414BoundingBox(left=150000.0, bottom=205000.0, right=151000.0, top=206000.0)
415BoundingBox(left=150000.0, bottom=204000.0, right=151000.0, top=205000.0)
416BoundingBox(left=150000.0, bottom=203000.0, right=151000.0, top=204000.0)
417BoundingBox(left=150000.0, bottom=202000.0, right=151000.0, top=203000.0)
418BoundingBox(left=150000.0, bottom=201000.0, right=151000.0, top=202000.0)
419BoundingBox(left=150000.0, bottom=200000.0, right=151000.0, top=201000.0)
420BoundingBox(left=150000.0, bottom=199000.0, right=151000.0, top=200000.0)
421BoundingBox(left=151000.0, bottom=218000.0, right=152000.0, top=219000.0)
422BoundingBox(left=151000.0, bottom=217000.0, right=152000.0, top=218000.0)
423BoundingBox(left=151000.0, bottom=216000.0, right=152000.0, top=217000.0)
424BoundingBox(left=151000.0, bottom=215000.0, right=152000.0, top=216000.0)
425BoundingBox(left=151000.0, bottom=214000.0, right=152000.0, top=215000.0)
426BoundingBox(left=151000.0, bottom=213000.0, right=152000.0, top=214000.0)
427BoundingBox(left=151000.0, bottom=212000.0, right=152000.0, top=213000.0)
428BoundingBox(left=151000.0, bottom=211000.0, right=152000.0, top=212000.0)
429BoundingBox(left=151000.0, bottom=210000.0, right=152000.0, top=211000.0)
430BoundingBox(left=151000.0, bottom=209000.0, right=152000.0, top=210000.0)
431BoundingBox(left=151000.0, bottom=208000.0, right=152000.0, top=209000.0)
432BoundingBox(left=151000.0, bottom=207000.0, right=152000.0, top=208000.0)
433BoundingBox(left=151000.0, bottom=206000.0, right=152000.0, top=207000.0)
434BoundingBox(left=151000.0, bottom=205000.0, right=152000.0, top=206000.0)
435BoundingBox(left=151000.0, bottom=204000.0, right=152000.0, top=205000.0)
436BoundingBox(left=151000.0, bottom=203000.0, right=152000.0, top=204000.0)
437BoundingBox(left=151000.0, bottom=202000.0, right=152000.0, top=203000.0)
438BoundingBox(left=151000.0, bottom=201000.0, right=152000.0, top=202000.0)
439BoundingBox(left=151000.0, bottom=200000.0, right=152000.0, top=201000.0)
440BoundingBox(left=151000.0, bottom=199000.0, right=152000.0, top=200000.0)
441BoundingBox(left=152000.0, bottom=218000.0, right=153000.0, top=219000.0)
442BoundingBox(left=152000.0, bottom=217000.0, right=153000.0, top=218000.0)
443BoundingBox(left=152000.0, bottom=216000.0, right=153000.0, top=217000.0)
444BoundingBox(left=152000.0, bottom=215000.0, right=153000.0, top=216000.0)
445BoundingBox(left=152000.0, bottom=214000.0, right=153000.0, top=215000.0)
446BoundingBox(left=152000.0, bottom=213000.0, right=153000.0, top=214000.0)
447BoundingBox(left=152000.0, bottom=212000.0, right=153000.0, top=213000.0)
448BoundingBox(left=152000.0, bottom=211000.0, right=153000.0, top=212000.0)
449BoundingBox(left=152000.0, bottom=210000.0, right=153000.0, top=211000.0)
450BoundingBox(left=152000.0, bottom=209000.0, right=153000.0, top=210000.0)
451BoundingBox(left=152000.0, bottom=208000.0, right=153000.0, top=209000.0)
452BoundingBox(left=152000.0, bottom=207000.0, right=153000.0, top=208000.0)
453BoundingBox(left=152000.0, bottom=206000.0, right=153000.0, top=207000.0)
454BoundingBox(left=152000.0, bottom=205000.0, right=153000.0, top=206000.0)
455BoundingBox(left=152000.0, bottom=204000.0, right=153000.0, top=205000.0)
456BoundingBox(left=152000.0, bottom=203000.0, right=153000.0, top=204000.0)
457BoundingBox(left=152000.0, bottom=202000.0, right=153000.0, top=203000.0)
458BoundingBox(left=152000.0, bottom=201000.0, right=153000.0, top=202000.0)
459BoundingBox(left=152000.0, bottom=200000.0, right=153000.0, top=201000.0)
460BoundingBox(left=152000.0, bottom=199000.0, right=153000.0, top=200000.0)
461BoundingBox(left=153000.0, bottom=218000.0, right=154000.0, top=219000.0)
462BoundingBox(left=153000.0, bottom=217000.0, right=154000.0, top=218000.0)
463BoundingBox(left=153000.0, bottom=216000.0, right=154000.0, top=217000.0)
464BoundingBox(left=153000.0, bottom=215000.0, right=154000.0, top=216000.0)
465BoundingBox(left=153000.0, bottom=214000.0, right=154000.0, top=215000.0)
466BoundingBox(left=153000.0, bottom=213000.0, right=154000.0, top=214000.0)
467BoundingBox(left=153000.0, bottom=212000.0, right=154000.0, top=213000.0)
468BoundingBox(left=153000.0, bottom=211000.0, right=154000.0, top=212000.0)
469BoundingBox(left=153000.0, bottom=210000.0, right=154000.0, top=211000.0)
470BoundingBox(left=153000.0, bottom=209000.0, right=154000.0, top=210000.0)
471BoundingBox(left=153000.0, bottom=208000.0, right=154000.0, top=209000.0)
472BoundingBox(left=153000.0, bottom=207000.0, right=154000.0, top=208000.0)
473BoundingBox(left=153000.0, bottom=206000.0, right=154000.0, top=207000.0)
474BoundingBox(left=153000.0, bottom=205000.0, right=154000.0, top=206000.0)
475BoundingBox(left=153000.0, bottom=204000.0, right=154000.0, top=205000.0)
476BoundingBox(left=153000.0, bottom=203000.0, right=154000.0, top=204000.0)
477BoundingBox(left=153000.0, bottom=202000.0, right=154000.0, top=203000.0)
478BoundingBox(left=153000.0, bottom=201000.0, right=154000.0, top=202000.0)
479BoundingBox(left=153000.0, bottom=200000.0, right=154000.0, top=201000.0)
480BoundingBox(left=153000.0, bottom=199000.0, right=154000.0, top=200000.0)
481BoundingBox(left=154000.0, bottom=218000.0, right=155000.0, top=219000.0)
482BoundingBox(left=154000.0, bottom=217000.0, right=155000.0, top=218000.0)
483BoundingBox(left=154000.0, bottom=216000.0, right=155000.0, top=217000.0)
484BoundingBox(left=154000.0, bottom=215000.0, right=155000.0, top=216000.0)
485BoundingBox(left=154000.0, bottom=214000.0, right=155000.0, top=215000.0)
486BoundingBox(left=154000.0, bottom=213000.0, right=155000.0, top=214000.0)
487BoundingBox(left=154000.0, bottom=212000.0, right=155000.0, top=213000.0)
488BoundingBox(left=154000.0, bottom=211000.0, right=155000.0, top=212000.0)
489BoundingBox(left=154000.0, bottom=210000.0, right=155000.0, top=211000.0)
490BoundingBox(left=154000.0, bottom=209000.0, right=155000.0, top=210000.0)
491BoundingBox(left=154000.0, bottom=208000.0, right=155000.0, top=209000.0)
492BoundingBox(left=154000.0, bottom=207000.0, right=155000.0, top=208000.0)
493BoundingBox(left=154000.0, bottom=206000.0, right=155000.0, top=207000.0)
494BoundingBox(left=154000.0, bottom=205000.0, right=155000.0, top=206000.0)
495BoundingBox(left=154000.0, bottom=204000.0, right=155000.0, top=205000.0)
496BoundingBox(left=154000.0, bottom=203000.0, right=155000.0, top=204000.0)
497BoundingBox(left=154000.0, bottom=202000.0, right=155000.0, top=203000.0)
498BoundingBox(left=154000.0, bottom=201000.0, right=155000.0, top=202000.0)
499BoundingBox(left=154000.0, bottom=200000.0, right=155000.0, top=201000.0)
500BoundingBox(left=154000.0, bottom=199000.0, right=155000.0, top=200000.0)
501BoundingBox(left=155000.0, bottom=218000.0, right=156000.0, top=219000.0)
502BoundingBox(left=155000.0, bottom=217000.0, right=156000.0, top=218000.0)
503BoundingBox(left=155000.0, bottom=216000.0, right=156000.0, top=217000.0)
504BoundingBox(left=155000.0, bottom=215000.0, right=156000.0, top=216000.0)
505BoundingBox(left=155000.0, bottom=214000.0, right=156000.0, top=215000.0)
506BoundingBox(left=155000.0, bottom=213000.0, right=156000.0, top=214000.0)
507BoundingBox(left=155000.0, bottom=212000.0, right=156000.0, top=213000.0)
508BoundingBox(left=155000.0, bottom=211000.0, right=156000.0, top=212000.0)
509BoundingBox(left=155000.0, bottom=210000.0, right=156000.0, top=211000.0)
510BoundingBox(left=155000.0, bottom=209000.0, right=156000.0, top=210000.0)
511BoundingBox(left=155000.0, bottom=208000.0, right=156000.0, top=209000.0)
512BoundingBox(left=155000.0, bottom=207000.0, right=156000.0, top=208000.0)
513BoundingBox(left=155000.0, bottom=206000.0, right=156000.0, top=207000.0)
514BoundingBox(left=155000.0, bottom=205000.0, right=156000.0, top=206000.0)
515BoundingBox(left=155000.0, bottom=204000.0, right=156000.0, top=205000.0)
516BoundingBox(left=155000.0, bottom=203000.0, right=156000.0, top=204000.0)
517BoundingBox(left=155000.0, bottom=202000.0, right=156000.0, top=203000.0)
518BoundingBox(left=155000.0, bottom=201000.0, right=156000.0, top=202000.0)
519BoundingBox(left=155000.0, bottom=200000.0, right=156000.0, top=201000.0)
520BoundingBox(left=155000.0, bottom=199000.0, right=156000.0, top=200000.0)
521BoundingBox(left=156000.0, bottom=218000.0, right=157000.0, top=219000.0)
522BoundingBox(left=156000.0, bottom=217000.0, right=157000.0, top=218000.0)
523BoundingBox(left=156000.0, bottom=216000.0, right=157000.0, top=217000.0)
524BoundingBox(left=156000.0, bottom=215000.0, right=157000.0, top=216000.0)
525BoundingBox(left=156000.0, bottom=214000.0, right=157000.0, top=215000.0)
526BoundingBox(left=156000.0, bottom=213000.0, right=157000.0, top=214000.0)
527BoundingBox(left=156000.0, bottom=212000.0, right=157000.0, top=213000.0)
528BoundingBox(left=156000.0, bottom=211000.0, right=157000.0, top=212000.0)
529BoundingBox(left=156000.0, bottom=210000.0, right=157000.0, top=211000.0)
530BoundingBox(left=156000.0, bottom=209000.0, right=157000.0, top=210000.0)
531BoundingBox(left=156000.0, bottom=208000.0, right=157000.0, top=209000.0)
532BoundingBox(left=156000.0, bottom=207000.0, right=157000.0, top=208000.0)
533BoundingBox(left=156000.0, bottom=206000.0, right=157000.0, top=207000.0)
534BoundingBox(left=156000.0, bottom=205000.0, right=157000.0, top=206000.0)
535BoundingBox(left=156000.0, bottom=204000.0, right=157000.0, top=205000.0)
536BoundingBox(left=156000.0, bottom=203000.0, right=157000.0, top=204000.0)
537BoundingBox(left=156000.0, bottom=202000.0, right=157000.0, top=203000.0)
538BoundingBox(left=156000.0, bottom=201000.0, right=157000.0, top=202000.0)
539BoundingBox(left=156000.0, bottom=200000.0, right=157000.0, top=201000.0)
540BoundingBox(left=156000.0, bottom=199000.0, right=157000.0, top=200000.0)
541BoundingBox(left=157000.0, bottom=218000.0, right=158000.0, top=219000.0)
542BoundingBox(left=157000.0, bottom=217000.0, right=158000.0, top=218000.0)
543BoundingBox(left=157000.0, bottom=216000.0, right=158000.0, top=217000.0)
544BoundingBox(left=157000.0, bottom=215000.0, right=158000.0, top=216000.0)
545BoundingBox(left=157000.0, bottom=214000.0, right=158000.0, top=215000.0)
546BoundingBox(left=157000.0, bottom=213000.0, right=158000.0, top=214000.0)
547BoundingBox(left=157000.0, bottom=212000.0, right=158000.0, top=213000.0)
548BoundingBox(left=157000.0, bottom=211000.0, right=158000.0, top=212000.0)
549BoundingBox(left=157000.0, bottom=210000.0, right=158000.0, top=211000.0)
550BoundingBox(left=157000.0, bottom=209000.0, right=158000.0, top=210000.0)
551BoundingBox(left=157000.0, bottom=208000.0, right=158000.0, top=209000.0)
552BoundingBox(left=157000.0, bottom=207000.0, right=158000.0, top=208000.0)
553BoundingBox(left=157000.0, bottom=206000.0, right=158000.0, top=207000.0)
554BoundingBox(left=157000.0, bottom=205000.0, right=158000.0, top=206000.0)
555BoundingBox(left=157000.0, bottom=204000.0, right=158000.0, top=205000.0)
556BoundingBox(left=157000.0, bottom=203000.0, right=158000.0, top=204000.0)
557BoundingBox(left=157000.0, bottom=202000.0, right=158000.0, top=203000.0)
558BoundingBox(left=157000.0, bottom=201000.0, right=158000.0, top=202000.0)
559BoundingBox(left=157000.0, bottom=200000.0, right=158000.0, top=201000.0)
560BoundingBox(left=157000.0, bottom=199000.0, right=158000.0, top=200000.0)
561BoundingBox(left=158000.0, bottom=218000.0, right=159000.0, top=219000.0)
562BoundingBox(left=158000.0, bottom=217000.0, right=159000.0, top=218000.0)
563BoundingBox(left=158000.0, bottom=216000.0, right=159000.0, top=217000.0)
564BoundingBox(left=158000.0, bottom=215000.0, right=159000.0, top=216000.0)
565BoundingBox(left=158000.0, bottom=214000.0, right=159000.0, top=215000.0)
566BoundingBox(left=158000.0, bottom=213000.0, right=159000.0, top=214000.0)
567BoundingBox(left=158000.0, bottom=212000.0, right=159000.0, top=213000.0)
568BoundingBox(left=158000.0, bottom=211000.0, right=159000.0, top=212000.0)
569BoundingBox(left=158000.0, bottom=210000.0, right=159000.0, top=211000.0)
570BoundingBox(left=158000.0, bottom=209000.0, right=159000.0, top=210000.0)
571BoundingBox(left=158000.0, bottom=208000.0, right=159000.0, top=209000.0)
572BoundingBox(left=158000.0, bottom=207000.0, right=159000.0, top=208000.0)
573BoundingBox(left=158000.0, bottom=206000.0, right=159000.0, top=207000.0)
574BoundingBox(left=158000.0, bottom=205000.0, right=159000.0, top=206000.0)
575BoundingBox(left=158000.0, bottom=204000.0, right=159000.0, top=205000.0)
576BoundingBox(left=158000.0, bottom=203000.0, right=159000.0, top=204000.0)
577BoundingBox(left=158000.0, bottom=202000.0, right=159000.0, top=203000.0)
578BoundingBox(left=158000.0, bottom=201000.0, right=159000.0, top=202000.0)
579BoundingBox(left=158000.0, bottom=200000.0, right=159000.0, top=201000.0)
580BoundingBox(left=158000.0, bottom=199000.0, right=159000.0, top=200000.0)
581BoundingBox(left=159000.0, bottom=218000.0, right=160000.0, top=219000.0)
582BoundingBox(left=159000.0, bottom=217000.0, right=160000.0, top=218000.0)
583BoundingBox(left=159000.0, bottom=216000.0, right=160000.0, top=217000.0)
584BoundingBox(left=159000.0, bottom=215000.0, right=160000.0, top=216000.0)
585BoundingBox(left=159000.0, bottom=214000.0, right=160000.0, top=215000.0)
586BoundingBox(left=159000.0, bottom=213000.0, right=160000.0, top=214000.0)
587BoundingBox(left=159000.0, bottom=212000.0, right=160000.0, top=213000.0)
588BoundingBox(left=159000.0, bottom=211000.0, right=160000.0, top=212000.0)
589BoundingBox(left=159000.0, bottom=210000.0, right=160000.0, top=211000.0)
590BoundingBox(left=159000.0, bottom=209000.0, right=160000.0, top=210000.0)
591BoundingBox(left=159000.0, bottom=208000.0, right=160000.0, top=209000.0)
592BoundingBox(left=159000.0, bottom=207000.0, right=160000.0, top=208000.0)
593BoundingBox(left=159000.0, bottom=206000.0, right=160000.0, top=207000.0)
594BoundingBox(left=159000.0, bottom=205000.0, right=160000.0, top=206000.0)
595BoundingBox(left=159000.0, bottom=204000.0, right=160000.0, top=205000.0)
596BoundingBox(left=159000.0, bottom=203000.0, right=160000.0, top=204000.0)
597BoundingBox(left=159000.0, bottom=202000.0, right=160000.0, top=203000.0)
598BoundingBox(left=159000.0, bottom=201000.0, right=160000.0, top=202000.0)
599BoundingBox(left=159000.0, bottom=200000.0, right=160000.0, top=201000.0)
600BoundingBox(left=159000.0, bottom=199000.0, right=160000.0, top=200000.0)
601BoundingBox(left=160000.0, bottom=218000.0, right=161000.0, top=219000.0)
602BoundingBox(left=160000.0, bottom=217000.0, right=161000.0, top=218000.0)
603BoundingBox(left=160000.0, bottom=216000.0, right=161000.0, top=217000.0)
604BoundingBox(left=160000.0, bottom=215000.0, right=161000.0, top=216000.0)
605BoundingBox(left=160000.0, bottom=214000.0, right=161000.0, top=215000.0)
606BoundingBox(left=160000.0, bottom=213000.0, right=161000.0, top=214000.0)
607BoundingBox(left=160000.0, bottom=212000.0, right=161000.0, top=213000.0)
608BoundingBox(left=160000.0, bottom=211000.0, right=161000.0, top=212000.0)
609BoundingBox(left=160000.0, bottom=210000.0, right=161000.0, top=211000.0)
610BoundingBox(left=160000.0, bottom=209000.0, right=161000.0, top=210000.0)
611BoundingBox(left=160000.0, bottom=208000.0, right=161000.0, top=209000.0)
612BoundingBox(left=160000.0, bottom=207000.0, right=161000.0, top=208000.0)
613BoundingBox(left=160000.0, bottom=206000.0, right=161000.0, top=207000.0)
614BoundingBox(left=160000.0, bottom=205000.0, right=161000.0, top=206000.0)
615BoundingBox(left=160000.0, bottom=204000.0, right=161000.0, top=205000.0)
616BoundingBox(left=160000.0, bottom=203000.0, right=161000.0, top=204000.0)
617BoundingBox(left=160000.0, bottom=202000.0, right=161000.0, top=203000.0)
618BoundingBox(left=160000.0, bottom=201000.0, right=161000.0, top=202000.0)
619BoundingBox(left=160000.0, bottom=200000.0, right=161000.0, top=201000.0)
620BoundingBox(left=160000.0, bottom=199000.0, right=161000.0, top=200000.0)
621BoundingBox(left=161000.0, bottom=218000.0, right=162000.0, top=219000.0)
622BoundingBox(left=161000.0, bottom=217000.0, right=162000.0, top=218000.0)
623BoundingBox(left=161000.0, bottom=216000.0, right=162000.0, top=217000.0)
624BoundingBox(left=161000.0, bottom=215000.0, right=162000.0, top=216000.0)
625BoundingBox(left=161000.0, bottom=214000.0, right=162000.0, top=215000.0)
626BoundingBox(left=161000.0, bottom=213000.0, right=162000.0, top=214000.0)
627BoundingBox(left=161000.0, bottom=212000.0, right=162000.0, top=213000.0)
628BoundingBox(left=161000.0, bottom=211000.0, right=162000.0, top=212000.0)
629BoundingBox(left=161000.0, bottom=210000.0, right=162000.0, top=211000.0)
630BoundingBox(left=161000.0, bottom=209000.0, right=162000.0, top=210000.0)
631BoundingBox(left=161000.0, bottom=208000.0, right=162000.0, top=209000.0)
632BoundingBox(left=161000.0, bottom=207000.0, right=162000.0, top=208000.0)
633BoundingBox(left=161000.0, bottom=206000.0, right=162000.0, top=207000.0)
634BoundingBox(left=161000.0, bottom=205000.0, right=162000.0, top=206000.0)
635BoundingBox(left=161000.0, bottom=204000.0, right=162000.0, top=205000.0)
636BoundingBox(left=161000.0, bottom=203000.0, right=162000.0, top=204000.0)
637BoundingBox(left=161000.0, bottom=202000.0, right=162000.0, top=203000.0)
638BoundingBox(left=161000.0, bottom=201000.0, right=162000.0, top=202000.0)
639BoundingBox(left=161000.0, bottom=200000.0, right=162000.0, top=201000.0)
640BoundingBox(left=161000.0, bottom=199000.0, right=162000.0, top=200000.0)
